Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Maryland,US,2020-04-29 02:32:29,69,0,0,38.87172293,-75.82904158
Virginia,US,2020-04-29 02:32:29,22,0,0,38.02679129,-77.34901405
Arkansas,US,2020-04-29 02:32:29,5,0,0,36.3403856,-93.54270261
Georgia,US,2020-04-29 02:32:29,334,13,0,33.58138199,-85.07976677
Illinois,US,2020-04-29 02:32:29,9,2,0,42.06823429,-89.93395545
Indiana,US,2020-04-29 02:32:29,18,1,0,40.5807832,-86.56198812
Iowa,US,2020-04-29 02:32:29,1,0,0,42.03617207,-94.86032705
Kentucky,US,2020-04-29 02:32:29,2,0,0,38.66599534,-85.12601074
Maryland,US,2020-04-29 02:32:29,416,44,0,39.56453592,-77.02373735
Mississippi,US,2020-04-29 02:32:29,22,1,0,33.44834567,-89.91994479
Missouri,US,2020-04-29 02:32:29,3,0,0,39.42762566,-93.50626255
New Hampshire,US,2020-04-29 02:32:29,31,0,0,43.87498583,-71.20430216
Ohio,US,2020-04-29 02:32:29,19,1,0,40.5789686,-81.09178213
Tennessee,US,2020-04-29 02:32:29,18,1,0,35.97366108,-88.45189331
Virginia,US,2020-04-29 02:32:29,4,0,0,36.73066666,-80.73455942
Texas,US,2020-04-29 02:32:29,1,0,0,35.40365929,-101.3542669
Nevada,US,2020-04-29 02:32:29,44,1,0,39.15509045,-119.7480219
Kentucky,US,2020-04-29 02:32:29,5,0,0,38.31690743,-83.05092385
Missouri,US,2020-04-29 02:32:29,3,1,0,36.94160441,-90.96051322
Oklahoma,US,2020-04-29 02:32:29,2,1,0,34.25103751,-97.28552485
Tennessee,US,2020-04-29 02:32:29,12,1,0,36.28969086,-82.12588974
North Carolina,US,2020-04-29 02:32:29,28,3,0,34.8932941,-76.54120135
Minnesota,US,2020-04-29 02:32:29,19,0,0,44.82017001,-93.8009918
Montana,US,2020-04-29 02:32:29,15,2,0,47.30797024,-111.3467922
Kentucky,US,2020-04-29 02:32:29,1,0,0,37.32533118,-84.92726209
Illinois,US,2020-04-29 02:32:29,27,0,0,39.96991073,-90.24734436
Indiana,US,2020-04-29 02:32:29,1101,1,0,40.76135835,-86.34830753
Iowa,US,2020-04-29 02:32:29,1,0,0,41.33149454,-94.92792482
Michigan,US,2020-04-29 02:32:29,27,2,0,41.91522292,-85.99405727
Minnesota,US,2020-04-29 02:32:29,5,0,0,46.95043611,-94.32603968
Missouri,US,2020-04-29 02:32:29,61,6,0,38.64789422,-94.353399
Nebraska,US,2020-04-29 02:32:29,4,0,0,40.90899107,-96.13971217
North Dakota,US,2020-04-29 02:32:29,472,12,0,46.93201724,-97.2444719
Texas,US,2020-04-29 02:32:29,13,0,0,33.07499881,-94.34646905
Idaho,US,2020-04-29 02:32:29,12,1,0,42.28347888,-113.6012409
Texas,US,2020-04-29 02:32:29,13,1,0,34.53016752,-102.2617243
North Carolina,US,2020-04-29 02:32:29,18,0,0,36.39312665,-79.33353281
Louisiana,US,2020-04-29 02:32:29,25,2,0,31.66778967,-91.84526385
North Carolina,US,2020-04-29 02:32:29,53,1,0,35.66211129,-81.2132617
Georgia,US,2020-04-29 02:32:29,46,0,0,34.89872298,-85.13757014
New Mexico,US,2020-04-29 02:32:29,1,1,0,33.91514144,-108.4046587
New York,US,2020-04-29 02:32:29,45,0,0,42.24778241,-78.67923096
New York,US,2020-04-29 02:32:29,48,1,0,42.91261714,-76.55731592
Maryland,US,2020-04-29 02:32:29,163,6,0,39.56647682,-75.94627411
Iowa,US,2020-04-29 02:32:29,29,0,0,41.77233777,-91.13246684
Missouri,US,2020-04-29 02:32:29,5,0,0,37.72391475,-93.85445441
Nebraska,US,2020-04-29 02:32:29,2,0,0,42.5988851,-97.25311951
Utah,US,2020-04-29 02:32:29,22,0,0,39.37231946,-111.5758676
Pennsylvania,US,2020-04-29 02:32:29,93,1,0,40.92058903,-77.82200624
Iowa,US,2020-04-29 02:32:29,14,0,0,43.08177563,-93.2612239
Colorado,US,2020-04-29 02:32:29,66,13,0,38.74745778,-106.1926573
Alabama,US,2020-04-29 02:32:29,291,19,0,32.91360079,-85.39072749
Texas,US,2020-04-29 02:32:29,41,0,0,29.70972016,-94.67154501
Illinois,US,2020-04-29 02:32:29,114,6,0,40.13919438,-88.20046615
Ohio,US,2020-04-29 02:32:29,14,1,0,40.13923427,-83.76875242
Missouri,US,2020-04-29 02:32:29,5,0,0,39.51499357,-92.9629191
Maryland,US,2020-04-29 02:32:29,539,39,0,38.51092331,-76.98580666
Virginia,US,2020-04-29 02:32:29,13,1,0,37.35358063,-77.05634116
South Dakota,US,2020-04-29 02:32:29,4,0,0,43.20660134,-98.58856175
South Carolina,US,2020-04-29 02:32:29,438,7,0,32.82487866,-79.96512315
Michigan,US,2020-04-29 02:32:29,13,1,0,45.37790017,-85.19614053
Florida,US,2020-04-29 02:32:29,219,15,0,26.90131002,-81.92949121
Virginia,US,2020-04-29 02:32:29,7,0,0,37.01909701,-78.66314092
Virginia,US,2020-04-29 02:32:29,51,2,0,38.03527919,-78.48569588
Georgia,US,2020-04-29 02:32:29,9,0,0,30.78371028,-82.13951596
Kansas,US,2020-04-29 02:32:29,3,0,0,38.30292938,-96.59563862
Georgia,US,2020-04-29 02:32:29,217,7,0,32.00043026,-81.12489526
North Carolina,US,2020-04-29 02:32:29,274,6,0,35.70394416,-79.25541492
Georgia,US,2020-04-29 02:32:29,11,0,0,32.34341231,-84.78809239
Georgia,US,2020-04-29 02:32:29,14,1,0,34.47197698,-85.34535662
Kansas,US,2020-04-29 02:32:29,4,0,0,37.14994405,-96.2454192
New York,US,2020-04-29 02:32:29,30,3,0,42.2276921,-79.36691763
New Mexico,US,2020-04-29 02:32:29,22,1,0,33.36406072,-104.4665365
Tennessee,US,2020-04-29 02:32:29,42,0,0,36.26136216,-87.08903581
Michigan,US,2020-04-29 02:32:29,17,1,0,45.44787015,-84.50122149
Washington,US,2020-04-29 02:32:29,96,5,0,47.87046092,-120.6173956
New York,US,2020-04-29 02:32:29,113,1,0,42.13891056,-76.7638805
New York,US,2020-04-29 02:32:29,95,0,0,42.49430041,-75.60887553
Alabama,US,2020-04-29 02:32:29,15,0,0,34.17805983,-85.60638968
Georgia,US,2020-04-29 02:32:29,432,11,0,34.24393976,-84.47431861
Iowa,US,2020-04-29 02:32:29,2,0,0,42.73538914,-95.62389402
Kansas,US,2020-04-29 02:32:29,7,0,0,37.16928494,-94.8462897
North Carolina,US,2020-04-29 02:32:29,16,1,0,35.1349263,-84.05970864
Oklahoma,US,2020-04-29 02:32:29,26,1,0,35.90692775,-94.99980896
South Carolina,US,2020-04-29 02:32:29,15,0,0,35.05122251,-81.61828622
Texas,US,2020-04-29 02:32:29,14,1,0,31.837258,-95.16559897
Nebraska,US,2020-04-29 02:32:29,1,0,0,42.54502621,-101.1244332
Virginia,US,2020-04-29 02:32:29,220,6,0,36.67670048,-76.30545744
New Hampshire,US,2020-04-29 02:32:29,40,0,0,42.92015988,-72.25311043
Pennsylvania,US,2020-04-29 02:32:29,1256,85,0,39.97291773,-75.74768357
South Carolina,US,2020-04-29 02:32:29,27,0,0,34.69249168,-81.1583216
Tennessee,US,2020-04-29 02:32:29,10,0,0,35.42527478,-88.6095842
South Carolina,US,2020-04-29 02:32:29,47,0,0,34.64137396,-80.1564014
Virginia,US,2020-04-29 02:32:29,488,19,0,37.37373208,-77.5868014
Kansas,US,2020-04-29 02:32:29,1,0,0,39.78580976,-101.7318201
Nebraska,US,2020-04-29 02:32:29,6,0,0,41.21999357,-102.9941693
Iowa,US,2020-04-29 02:32:29,4,0,0,43.06001295,-92.31773347
Mississippi,US,2020-04-29 02:32:29,67,6,0,33.91983202,-88.9481545
Arkansas,US,2020-04-29 02:32:29,9,0,0,33.26458973,-91.29539209
Texas,US,2020-04-29 02:32:29,1,0,0,34.5293041,-100.2077916
Alabama,US,2020-04-29 02:32:29,52,1,0,32.85044126,-86.7173256
Michigan,US,2020-04-29 02:32:29,2,0,0,46.29552653,-84.54353449
Minnesota,US,2020-04-29 02:32:29,2,0,0,45.02343421,-95.56403693
Wisconsin,US,2020-04-29 02:32:29,21,0,0,45.06939744,-91.28068855
Minnesota,US,2020-04-29 02:32:29,9,1,0,45.5021011,-92.90861945
Vermont,US,2020-04-29 02:32:29,416,31,0,44.46322849,-73.08359212
Alabama,US,2020-04-29 02:32:29,39,0,0,32.02227341,-88.2656443
Mississippi,US,2020-04-29 02:32:29,13,1,0,33.34598242,-89.24809382
Oklahoma,US,2020-04-29 02:32:29,3,0,0,34.02807439,-95.54771129
North Carolina,US,2020-04-29 02:32:29,7,0,0,36.12908077,-76.60118385
Illinois,US,2020-04-29 02:32:29,28,4,0,39.54581621,-89.27780482
Kentucky,US,2020-04-29 02:32:29,86,3,0,36.89267803,-87.49055367
Missouri,US,2020-04-29 02:32:29,19,0,0,36.9711783,-93.18537118
Nevada,US,2020-04-29 02:32:29,3,0,0,39.58105744,-118.3394607
New Mexico,US,2020-04-29 02:32:29,46,2,0,34.91131525,-107.998876
Oklahoma,US,2020-04-29 02:32:29,1,0,0,36.74817177,-102.5173885
Florida,US,2020-04-29 02:32:29,97,11,0,28.84804315,-82.47614748
Oregon,US,2020-04-29 02:32:29,205,7,0,45.18787398,-122.2179634
Louisiana,US,2020-04-29 02:32:29,53,7,0,32.82308512,-92.99526883
Mississippi,US,2020-04-29 02:32:29,19,0,0,31.97061673,-90.90702196
Tennessee,US,2020-04-29 02:32:29,5,0,0,36.48319149,-83.65947309
Washington,US,2020-04-29 02:32:29,17,0,0,48.04754642,-123.9226319
Michigan,US,2020-04-29 02:32:29,11,1,0,43.98794227,-84.8481986
South Carolina,US,2020-04-29 02:32:29,194,14,0,33.66610974,-80.21647898
Pennsylvania,US,2020-04-29 02:32:29,23,1,0,41.19265812,-79.42413524
Arkansas,US,2020-04-29 02:32:29,27,0,0,34.04613432,-93.17484713
Illinois,US,2020-04-29 02:32:29,5,0,0,39.33425789,-87.78705622
Indiana,US,2020-04-29 02:32:29,283,13,0,38.48015445,-85.70510334
Kansas,US,2020-04-29 02:32:29,1,0,0,37.23577007,-99.81883015
Kentucky,US,2020-04-29 02:32:29,19,0,0,37.9689263,-84.14615986
Missouri,US,2020-04-29 02:32:29,1,0,0,40.41040752,-91.73661677
Nevada,US,2020-04-29 02:32:29,3793,186,0,36.21458855,-115.0130241
Ohio,US,2020-04-29 02:32:29,48,2,0,39.91592258,-83.78498252
South Dakota,US,2020-04-29 02:32:29,1,0,0,44.85834507,-97.72925109
Washington,US,2020-04-29 02:32:29,313,18,0,45.77568046,-122.4829204
Wisconsin,US,2020-04-29 02:32:29,20,3,0,44.73483377,-90.61207486
Alabama,US,2020-04-29 02:32:29,28,1,0,31.68099859,-87.83548597
Georgia,US,2020-04-29 02:32:29,142,13,0,33.95436462,-83.37124007
Iowa,US,2020-04-29 02:32:29,2,0,0,41.02868181,-93.78499767
Mississippi,US,2020-04-29 02:32:29,49,3,0,32.04158545,-88.6889622
Virginia,US,2020-04-29 02:32:29,7,0,0,39.11271747,-77.99199425
Oregon,US,2020-04-29 02:32:29,6,0,0,45.99712889,-123.660711
Alabama,US,2020-04-29 02:32:29,19,1,0,33.26984193,-85.85836077
Arkansas,US,2020-04-29 02:32:29,3,0,0,36.36826212,-90.4148172
Florida,US,2020-04-29 02:32:29,272,14,0,29.98319144,-81.85609986
Georgia,US,2020-04-29 02:32:29,20,2,0,31.62221166,-84.97713865
Illinois,US,2020-04-29 02:32:29,2,0,0,38.75388572,-88.48914513
Indiana,US,2020-04-29 02:32:29,19,1,0,39.39561833,-87.11723506
Iowa,US,2020-04-29 02:32:29,3,0,0,43.08247182,-95.15096481
Kansas,US,2020-04-29 02:32:29,5,1,0,39.34948772,-97.16518128
Kentucky,US,2020-04-29 02:32:29,1,0,0,37.16451126,-83.712575
Minnesota,US,2020-04-29 02:32:29,149,10,0,46.89289518,-96.48761922
Mississippi,US,2020-04-29 02:32:29,33,2,0,33.65358105,-88.77784255
Missouri,US,2020-04-29 02:32:29,69,2,0,39.31132056,-94.41850862
Nebraska,US,2020-04-29 02:32:29,5,0,0,40.52439441,-98.05126296
North Carolina,US,2020-04-29 02:32:29,6,0,0,35.05704275,-83.74353633
South Dakota,US,2020-04-29 02:32:29,5,0,0,42.91296147,-96.97656917
Tennessee,US,2020-04-29 02:32:29,5,0,0,36.55151008,-85.53930419
Texas,US,2020-04-29 02:32:29,3,0,0,33.78686685,-98.20771198
Georgia,US,2020-04-29 02:32:29,669,24,0,33.54187245,-84.35594188
Iowa,US,2020-04-29 02:32:29,12,1,0,42.84443388,-91.34133693
Colorado,US,2020-04-29 02:32:29,13,1,0,39.68864463,-105.6463118
Pennsylvania,US,2020-04-29 02:32:29,11,0,0,41.00110782,-78.47592663
Minnesota,US,2020-04-29 02:32:29,2,0,0,47.57992111,-95.37790562
Alabama,US,2020-04-29 02:32:29,12,1,0,33.67679204,-85.52005899
Arkansas,US,2020-04-29 02:32:29,72,4,0,35.53864922,-92.02640019
Ohio,US,2020-04-29 02:32:29,78,2,0,39.04847534,-84.15375786
Arkansas,US,2020-04-29 02:32:29,10,0,0,33.89723187,-92.18537045
North Carolina,US,2020-04-29 02:32:29,47,2,0,35.33553364,-81.55204486
Oklahoma,US,2020-04-29 02:32:29,410,28,0,35.20413532,-97.32519562
Georgia,US,2020-04-29 02:32:29,8,0,0,30.91395822,-82.70432472
Illinois,US,2020-04-29 02:32:29,90,1,0,38.60704876,-89.42385254
Indiana,US,2020-04-29 02:32:29,35,1,0,40.30319754,-86.47277257
Iowa,US,2020-04-29 02:32:29,48,1,0,41.89981633,-90.53275096
Kentucky,US,2020-04-29 02:32:29,3,0,0,36.72581156,-85.13377529
Michigan,US,2020-04-29 02:32:29,114,9,0,42.94400871,-84.60145248
Missouri,US,2020-04-29 02:32:29,11,0,0,39.6013098,-94.40465394
New York,US,2020-04-29 02:32:29,59,4,0,44.74530905,-73.67875352
Ohio,US,2020-04-29 02:32:29,28,0,0,39.41485808,-83.80852286
Pennsylvania,US,2020-04-29 02:32:29,29,0,0,41.23255967,-77.63785995
Kansas,US,2020-04-29 02:32:29,3,0,0,39.48028352,-97.64925343
Mississippi,US,2020-04-29 02:32:29,60,3,0,34.22772299,-90.60415045
Georgia,US,2020-04-29 02:32:29,1515,81,0,33.94243204,-84.5761255
Arizona,US,2020-04-29 02:32:29,37,0,0,31.87934684,-109.7516088
Texas,US,2020-04-29 02:32:29,1,0,0,33.60425307,-102.8284499
Tennessee,US,2020-04-29 02:32:29,16,0,0,35.9278914,-83.11828725
Arizona,US,2020-04-29 02:32:29,439,38,0,35.83883429,-111.7707178
South Dakota,US,2020-04-29 02:32:29,14,0,0,44.97788119,-97.18827677
Alabama,US,2020-04-29 02:32:29,105,0,0,31.39932826,-85.98901039
Georgia,US,2020-04-29 02:32:29,121,4,0,31.54892966,-82.8549206
Tennessee,US,2020-04-29 02:32:29,33,0,0,35.49090731,-86.07311784
Kansas,US,2020-04-29 02:32:29,48,7,0,38.2365018,-95.73379515
Alabama,US,2020-04-29 02:32:29,27,2,0,34.69847452,-87.80168544
Missouri,US,2020-04-29 02:32:29,50,1,0,38.50455671,-92.27860244
Texas,US,2020-04-29 02:32:29,1,0,0,31.76736834,-99.45240766
Illinois,US,2020-04-29 02:32:29,22,1,0,39.51949084,-88.22358557
Nebraska,US,2020-04-29 02:32:29,23,0,0,41.57486951,-97.0868542
New Mexico,US,2020-04-29 02:32:29,5,0,0,36.60569702,-104.6472674
South Carolina,US,2020-04-29 02:32:29,26,4,0,32.87582989,-80.67641292
Florida,US,2020-04-29 02:32:29,568,16,0,26.11091986,-81.34687065
Texas,US,2020-04-29 02:32:29,676,17,0,33.18820114,-96.57264368
Virginia,US,2020-04-29 02:32:29,47,4,0,37.26420587,-77.39609676
Texas,US,2020-04-29 02:32:29,10,0,0,29.622098,-96.5273805
Georgia,US,2020-04-29 02:32:29,179,6,0,31.18810588,-83.7677946
Arkansas,US,2020-04-29 02:32:29,12,0,0,33.21230701,-93.22642793
Florida,US,2020-04-29 02:32:29,55,2,0,30.22509788,-82.62160164
Georgia,US,2020-04-29 02:32:29,149,3,0,33.54534185,-82.263524
New York,US,2020-04-29 02:32:29,154,13,0,42.24819348,-73.63089095
Oregon,US,2020-04-29 02:32:29,14,0,0,45.94464254,-123.0890898
Pennsylvania,US,2020-04-29 02:32:29,279,8,0,41.04821986,-76.40565017
Washington,US,2020-04-29 02:32:29,1,0,0,46.29442881,-117.9051983
Wisconsin,US,2020-04-29 02:32:29,27,1,0,43.46492199,-89.33589004
Ohio,US,2020-04-29 02:32:29,235,21,0,40.76932373,-80.78094576
North Carolina,US,2020-04-29 02:32:29,103,8,0,34.26744084,-78.65801424
California,US,2020-04-29 02:32:29,3,0,0,39.17881957,-122.2331726
Texas,US,2020-04-29 02:32:29,49,6,0,29.80811278,-98.27647225
Oklahoma,US,2020-04-29 02:32:29,79,1,0,34.65973764,-98.47195055
Texas,US,2020-04-29 02:32:29,4,0,0,31.94854689,-98.55876441
Texas,US,2020-04-29 02:32:29,1,0,0,31.32635934,-99.86473038
Louisiana,US,2020-04-29 02:32:29,32,4,0,31.44817835,-91.63814433
Alabama,US,2020-04-29 02:32:29,9,0,0,31.43401703,-86.99320044
California,US,2020-04-29 02:32:29,842,25,0,37.91923498,-121.9289527
Wyoming,US,2020-04-29 02:32:29,21,0,0,42.97272268,-105.5081848
Arkansas,US,2020-04-29 02:32:29,12,1,0,35.26205537,-92.70506566
Georgia,US,2020-04-29 02:32:29,20,1,0,31.16068491,-83.42947229
Illinois,US,2020-04-29 02:32:29,33449,1457,0,41.84144849,-87.81658794
Texas,US,2020-04-29 02:32:29,4,0,0,33.63979567,-97.21240912
Missouri,US,2020-04-29 02:32:29,7,0,0,38.844478,-92.80896081
New Hampshire,US,2020-04-29 02:32:29,2,0,0,44.69063265,-71.30633239
Oregon,US,2020-04-29 02:32:29,15,0,0,43.17406868,-124.0594514
Alabama,US,2020-04-29 02:32:29,31,1,0,32.93690146,-86.24847739
Mississippi,US,2020-04-29 02:32:29,83,1,0,31.86977774,-90.44565118
South Dakota,US,2020-04-29 02:32:29,1,0,0,45.70889983,-101.1970473
New York,US,2020-04-29 02:32:29,28,0,0,42.59509207,-76.07048931
Texas,US,2020-04-29 02:32:29,105,1,0,31.39078397,-97.79936155
Ohio,US,2020-04-29 02:32:29,17,0,0,40.30096166,-81.91729018
Colorado,US,2020-04-29 02:32:29,3,0,0,37.27732493,-105.4276548
Texas,US,2020-04-29 02:32:29,1,0,0,34.07783319,-100.2785062
Oklahoma,US,2020-04-29 02:32:29,5,1,0,34.28845626,-98.37053567
Minnesota,US,2020-04-29 02:32:29,11,0,0,44.00715262,-95.18138802
Alabama,US,2020-04-29 02:32:29,35,1,0,31.2477854,-86.45050893
Mississippi,US,2020-04-29 02:32:29,54,0,0,31.63225413,-89.55389939
Virginia,US,2020-04-29 02:32:29,1,0,0,37.7824656,-79.98631446
Georgia,US,2020-04-29 02:32:29,191,4,0,33.35334302,-84.76129976
Kansas,US,2020-04-29 02:32:29,3,1,0,37.23781842,-96.83776647
Washington,US,2020-04-29 02:32:29,39,0,0,46.19074721,-122.6782231
Oklahoma,US,2020-04-29 02:32:29,10,0,0,36.76268118,-95.20916602
Virginia,US,2020-04-29 02:32:29,2,0,0,37.48133648,-80.21072274
Arkansas,US,2020-04-29 02:32:29,70,0,0,35.83018283,-90.63235729
Texas,US,2020-04-29 02:32:29,2,0,0,31.43052248,-102.5143314
North Carolina,US,2020-04-29 02:32:29,39,4,0,35.11833364,-77.08398081
Arkansas,US,2020-04-29 02:32:29,4,0,0,35.58928601,-94.2446814
Georgia,US,2020-04-29 02:32:29,15,0,0,32.71391813,-83.98061238
Illinois,US,2020-04-29 02:32:29,10,0,0,39.0032229,-87.75954624
Indiana,US,2020-04-29 02:32:29,16,0,0,38.28814402,-86.44518825
Iowa,US,2020-04-29 02:32:29,19,1,0,42.03718237,-95.3819718
Kansas,US,2020-04-29 02:32:29,7,1,0,37.50675523,-94.85245778
Michigan,US,2020-04-29 02:32:29,51,4,0,44.68255561,-84.61006219
Missouri,US,2020-04-29 02:32:29,7,0,0,37.97663738,-91.30528104
Ohio,US,2020-04-29 02:32:29,41,0,0,40.85065156,-82.91989099
Pennsylvania,US,2020-04-29 02:32:29,19,0,0,41.68447709,-80.10760592
Wisconsin,US,2020-04-29 02:32:29,3,0,0,43.23870316,-90.93073686
Oklahoma,US,2020-04-29 02:32:29,76,6,0,35.90230551,-96.37086028
Alabama,US,2020-04-29 02:32:29,16,0,0,31.72941803,-86.31593104
Georgia,US,2020-04-29 02:32:29,159,3,0,31.92289565,-83.76811843
Arkansas,US,2020-04-29 02:32:29,177,5,0,35.21247318,-90.30839406
Kentucky,US,2020-04-29 02:32:29,4,1,0,37.35839237,-88.0882609
Tennessee,US,2020-04-29 02:32:29,7,0,0,35.81830662,-89.14916269
Oregon,US,2020-04-29 02:32:29,1,0,0,44.14230227,-120.356297
Wyoming,US,2020-04-29 02:32:29,5,0,0,44.58855102,-104.5697705
Texas,US,2020-04-29 02:32:29,2,1,0,33.61431553,-101.3000364
Arkansas,US,2020-04-29 02:32:29,16,0,0,35.29631396,-90.77185818
Minnesota,US,2020-04-29 02:32:29,20,1,0,46.48096553,-94.06755609
Colorado,US,2020-04-29 02:32:29,2,1,0,38.32608609,-103.7844965
Alabama,US,2020-04-29 02:32:29,52,0,0,34.13020303,-86.86888037
Virginia,US,2020-04-29 02:32:29,126,2,0,38.48199985,-77.9563087
Illinois,US,2020-04-29 02:32:29,3,0,0,39.27432424,-88.2401158
Kentucky,US,2020-04-29 02:32:29,5,0,0,36.78926125,-85.39050034
Maine,US,2020-04-29 02:32:29,466,24,0,43.8370751,-70.37226999
New Jersey,US,2020-04-29 02:32:29,659,10,0,39.37199394,-75.10712559
North Carolina,US,2020-04-29 02:32:29,224,8,0,35.04762133,-78.82623165
Pennsylvania,US,2020-04-29 02:32:29,296,10,0,40.1625372,-77.26130755
Tennessee,US,2020-04-29 02:32:29,70,1,0,35.95271721,-84.99840585
Virginia,US,2020-04-29 02:32:29,11,0,0,37.51328851,-78.24398086
Nebraska,US,2020-04-29 02:32:29,4,0,0,41.91637624,-96.78730772
North Carolina,US,2020-04-29 02:32:29,2,0,0,36.36123664,-75.95876401
New Mexico,US,2020-04-29 02:32:29,13,0,0,34.57421077,-103.3468876
Oregon,US,2020-04-29 02:32:29,4,0,0,42.45911325,-124.157282
Colorado,US,2020-04-29 02:32:29,2,0,0,38.10883162,-105.3683478
Idaho,US,2020-04-29 02:32:29,2,0,0,44.24186819,-114.2855494
Nebraska,US,2020-04-29 02:32:29,22,2,0,41.39374521,-99.72805369
Oklahoma,US,2020-04-29 02:32:29,10,0,0,35.63853802,-99.00170785
Ohio,US,2020-04-29 02:32:29,1984,109,0,41.424119,-81.65918339
Georgia,US,2020-04-29 02:32:29,14,1,0,34.8549167,-85.50490424
Minnesota,US,2020-04-29 02:32:29,156,9,0,44.67172617,-93.06299363
Nebraska,US,2020-04-29 02:32:29,608,0,0,42.39040144,-96.56656425
Alabama,US,2020-04-29 02:32:29,25,0,0,31.43037123,-85.61095742
Texas,US,2020-04-29 02:32:29,8,1,0,36.27787176,-102.6020725
Alabama,US,2020-04-29 02:32:29,37,3,0,32.32688101,-87.1086671
Arkansas,US,2020-04-29 02:32:29,1,0,0,33.97042763,-92.65167437
Iowa,US,2020-04-29 02:32:29,198,0,0,41.68560356,-94.04127625
Missouri,US,2020-04-29 02:32:29,2,0,0,37.6811355,-93.02127031
Texas,US,2020-04-29 02:32:29,3240,94,0,32.76670599,-96.7779605
Wisconsin,US,2020-04-29 02:32:29,417,22,0,43.06601594,-89.41733797
Virginia,US,2020-04-29 02:32:29,33,1,0,36.58022376,-79.40395668
North Carolina,US,2020-04-29 02:32:29,15,1,0,35.66520691,-75.71767334
Ohio,US,2020-04-29 02:32:29,75,13,0,40.13412966,-84.6194517
South Carolina,US,2020-04-29 02:32:29,110,2,0,34.33358335,-79.96027485
Pennsylvania,US,2020-04-29 02:32:29,553,20,0,40.41377078,-76.77993242
North Carolina,US,2020-04-29 02:32:29,166,5,0,35.79115496,-80.21256572
Tennessee,US,2020-04-29 02:32:29,2383,25,0,36.17007426,-86.78646056
North Carolina,US,2020-04-29 02:32:29,29,2,0,35.93099927,-80.54496571
Indiana,US,2020-04-29 02:32:29,46,11,0,38.70186039,-87.07185406
Kentucky,US,2020-04-29 02:32:29,169,3,0,37.73028906,-87.0901948
Missouri,US,2020-04-29 02:32:29,2,0,0,39.96145298,-93.98519678
Utah,US,2020-04-29 02:32:29,278,2,0,40.99001837,-112.1139997
South Dakota,US,2020-04-29 02:32:29,5,0,0,43.67490933,-98.14458906
Nebraska,US,2020-04-29 02:32:29,0,0,0,42.71985036,-103.1313774
Georgia,US,2020-04-29 02:32:29,58,1,0,34.44244079,-84.16964071
Nebraska,US,2020-04-29 02:32:29,410,0,0,40.87028216,-99.8201461
Texas,US,2020-04-29 02:32:29,21,1,0,32.74255572,-101.9477242
South Dakota,US,2020-04-29 02:32:29,0,0,0,45.367281,-97.60737498
Louisiana,US,2020-04-29 02:32:29,189,11,0,32.05457447,-93.74130302
Illinois,US,2020-04-29 02:32:29,2,0,0,40.17514519,-88.90959682
Alabama,US,2020-04-29 02:32:29,76,2,0,34.45946862,-85.80782906
Georgia,US,2020-04-29 02:32:29,1887,43,0,33.76944049,-84.22396017
Illinois,US,2020-04-29 02:32:29,82,1,0,41.89373302,-88.76958483
Indiana,US,2020-04-29 02:32:29,16,1,0,41.39804622,-84.99906934
Missouri,US,2020-04-29 02:32:29,3,0,0,39.89201062,-94.40476508
Tennessee,US,2020-04-29 02:32:29,14,0,0,35.97616272,-85.83689361
Florida,US,2020-04-29 02:32:29,26,4,0,27.18677893,-81.80941373
Mississippi,US,2020-04-29 02:32:29,272,4,0,34.87625235,-89.99091418
Texas,US,2020-04-29 02:32:29,15,1,0,29.08101855,-97.3568117
Texas,US,2020-04-29 02:32:29,26,0,0,34.96522957,-102.6054267
Indiana,US,2020-04-29 02:32:29,90,6,0,39.14647946,-84.97333539
Georgia,US,2020-04-29 02:32:29,66,1,0,30.87967778,-84.57619536
Indiana,US,2020-04-29 02:32:29,195,27,0,39.30712658,-85.50087166
Tennessee,US,2020-04-29 02:32:29,4,0,0,35.60048904,-88.11043779
Montana,US,2020-04-29 02:32:29,3,0,0,46.05953325,-113.073353
Ohio,US,2020-04-29 02:32:29,20,1,0,41.32398837,-84.49076944
California,US,2020-04-29 02:32:29,3,0,0,41.74228275,-123.8974063
Indiana,US,2020-04-29 02:32:29,152,13,0,40.22787247,-85.39732772
Iowa,US,2020-04-29 02:32:29,4,0,0,42.47104597,-91.3664492
New York,US,2020-04-29 02:32:29,59,4,0,42.19837623,-74.96709306
Ohio,US,2020-04-29 02:32:29,151,3,0,40.27942393,-83.00457058
Oklahoma,US,2020-04-29 02:32:29,90,11,0,36.40823634,-94.80325046
Pennsylvania,US,2020-04-29 02:32:29,3463,161,0,39.91680171,-75.40243663
Colorado,US,2020-04-29 02:32:29,34,1,0,38.86246243,-107.8631342
Michigan,US,2020-04-29 02:32:29,13,2,0,45.9048491,-86.9080745
Texas,US,2020-04-29 02:32:29,1,0,0,33.38570922,-95.66921122
Texas,US,2020-04-29 02:32:29,725,20,0,33.20521901,-97.11691153
Colorado,US,2020-04-29 02:32:29,2791,145,0,39.76018276,-104.8725695
Iowa,US,2020-04-29 02:32:29,17,1,0,40.92012606,-91.18326592
Oregon,US,2020-04-29 02:32:29,75,0,0,43.91570171,-121.2289121
Arkansas,US,2020-04-29 02:32:29,16,0,0,33.83011025,-91.25500948
